height_cm,positions,skill_moves(1-5),crossing,finishing,short_passing,dribbling,freekick_accuracy,long_passing,ball_control,acceleration,agility,shot_power,stamina,long_shots,interceptions,vision,marking,standing_tackle
172.72,"CM,CDM",3,58,53,68,63,61,67,65,65,68,72,88,73,67,68,66,64
175.26,LB,2,66,39,62,62,39,64,63,64,68,64,79,56,71,48,65,64
152.4,LB,3,57,28,63,64,31,55,64,86,71,56,82,33,63,51,62,65
154.94,RB,3,63,35,58,65,41,29,70,73,64,71,73,32,68,40,64,71
182.88,"LB,CB",2,62,29,64,60,39,54,63,66,62,41,68,34,67,45,69,68
175.26,"CM,CDM",3,50,36,78,67,53,73,77,67,82,51,61,37,58,73,55,47
175.26,"CAM,RM,LM",3,65,66,67,73,68,60,68,78,78,72,60,67,23,66,43,25
154.94,"RB,CB,RWB",2,64,38,65,62,43,60,65,79,74,42,76,49,62,57,67,69
185.42,CB,2,30,14,56,32,29,45,46,55,32,52,55,23,61,40,66,67
170.18,"LB,LWB",3,71,34,58,63,58,59,70,76,92,64,75,35,69,50,61,62
154.94,CB,2,49,40,57,57,39,48,49,67,65,52,68,37,67,47,63,69
175.26,LB,2,63,49,64,67,50,50,62,73,79,60,82,56,64,48,65,66
182.88,GK,1,14,15,28,16,13,22,24,36,48,25,29,20,14,40,21,16
185.42,"CB,RB",2,61,48,64,50,31,65,57,62,70,69,82,65,64,61,64,67
187.96,"LM,LW,ST",3,62,66,65,76,61,62,68,77,71,81,66,63,52,54,45,54
154.94,CM,3,64,52,72,65,62,75,70,67,67,73,68,65,67,63,66,63
152.4,ST,3,58,71,61,75,53,42,66,63,43,71,47,77,23,60,14,33
182.88,"LW,RW",3,66,57,69,75,34,59,72,78,71,61,42,53,32,58,41,33
154.94,RB,3,66,44,67,68,49,63,64,75,74,62,80,46,66,50,66,64
154.94,"CDM,CM",2,36,34,70,53,35,64,66,52,51,42,82,38,67,58,66,65
182.88,"CDM,CM",2,67,55,67,62,62,65,64,76,71,62,82,54,70,65,70,64
152.4,"LM,RM",3,61,62,64,71,61,57,68,89,83,57,70,62,29,55,34,17
187.96,"RM,ST",3,67,67,62,73,56,54,72,66,73,70,55,68,46,67,40,32
152.4,"CM,CDM",3,48,35,72,63,63,65,71,63,73,44,79,59,69,63,67,69
193.04,CB,2,31,26,68,41,30,54,44,50,31,40,64,28,59,28,68,73
175.26,RB,2,61,38,68,53,33,58,66,63,64,46,64,41,71,35,66,69
182.88,GK,1,19,13,31,15,13,20,25,52,62,20,42,14,19,58,17,19
185.42,CB,2,47,47,54,43,58,60,57,48,64,74,54,57,67,42,69,66
152.4,ST,3,40,70,55,73,38,40,69,78,73,64,52,60,17,58,48,31
185.42,GK,1,12,14,29,17,19,27,18,40,38,20,29,15,22,15,12,16
170.18,"CAM,CM,LW",4,61,60,69,71,66,62,72,66,71,71,43,70,41,65,25,32
185.42,CB,2,48,34,60,37,26,55,51,60,58,39,73,36,64,47,65,66
175.26,"RWB,RB",3,62,40,66,65,37,57,66,79,79,46,84,44,57,51,67,66
170.18,ST,3,50,68,58,65,37,47,67,75,74,65,71,53,31,51,34,44
187.96,GK,1,13,9,17,10,20,21,15,52,39,24,28,8,25,20,18,11
172.72,"CDM,CAM",3,66,57,72,65,71,68,68,57,71,72,70,68,65,72,61,67
182.88,"CM,CDM",3,43,38,70,65,37,68,71,68,75,47,74,55,69,63,61,66
152.4,"CM,LB,CDM",3,68,52,74,65,71,68,72,57,77,66,72,59,55,67,50,65
152.4,GK,1,25,15,36,22,20,34,31,53,33,23,29,20,25,45,18,14
152.4,ST,3,62,76,69,72,70,35,66,75,61,54,65,57,15,66,38,25
175.26,LB,2,64,28,66,59,30,59,64,73,58,71,75,51,58,44,63,70
185.42,"RM,CAM,LM",3,66,64,69,71,66,62,69,66,68,75,64,72,45,65,42,57
182.88,"CB,RB",2,58,25,66,58,27,65,61,54,56,48,66,29,74,31,68,70
182.88,"CB,RB",2,59,44,63,49,41,58,58,70,67,51,78,37,66,39,68,65
154.94,"LM,RM,CAM,CM",3,67,62,66,68,61,57,64,69,73,68,88,61,39,63,41,28
154.94,"CAM,LW",2,65,66,59,75,52,61,69,68,72,70,51,64,22,70,26,21
152.4,"CDM,CM",2,55,37,69,59,35,62,65,66,65,70,78,44,69,61,63,71
185.42,CB,2,56,34,63,50,49,67,59,68,59,39,73,25,70,43,64,65
152.4,"ST,RW",3,62,61,61,68,60,47,67,92,73,72,80,58,37,68,38,42
193.04,GK,1,11,17,34,15,19,35,21,52,35,18,45,13,25,34,30,18
175.26,"LM,RM,LW,CM",3,66,58,64,72,42,63,68,80,78,54,62,45,49,60,49,51
154.94,ST,3,33,67,60,64,40,52,66,70,66,72,70,51,17,51,22,24
152.4,"ST,CF",3,60,73,51,65,71,54,63,57,67,78,54,71,21,48,12,23
182.88,"RM,LM,ST",3,69,66,65,64,51,55,67,82,72,67,62,59,45,59,58,57
187.96,GK,1,18,9,30,15,15,24,18,37,38,23,29,14,13,27,16,12
187.96,"CB,CM,CDM,CAM",2,52,65,66,60,57,63,63,41,35,71,82,64,67,69,64,62
193.04,CB,2,34,25,47,33,21,41,48,63,46,54,61,20,65,31,75,68
190.5,GK,1,20,12,25,13,14,26,27,41,35,24,33,13,26,45,10,12
182.88,LB,2,64,43,60,63,42,56,61,82,82,47,76,46,64,51,60,71
175.26,LB,3,71,48,64,67,68,71,67,79,80,72,72,62,58,66,65,66
182.88,CB,2,30,38,60,44,30,53,51,64,50,43,65,26,65,49,69,69
187.96,CB,2,42,28,60,51,31,45,55,62,45,69,52,60,71,33,65,70
193.04,GK,1,15,18,29,18,20,18,20,49,34,18,39,18,20,22,23,14
185.42,ST,2,36,75,50,62,44,38,63,73,75,67,71,47,44,52,23,40
154.94,CB,2,25,20,57,41,31,41,55,60,57,36,72,21,67,29,70,72
152.4,"RB,CB",2,59,42,59,49,34,57,61,76,70,31,80,56,63,58,71,65
152.4,"CDM,CM",3,61,44,66,61,58,59,62,73,72,71,87,53,63,51,68,71
190.5,CB,2,33,26,66,29,23,49,38,33,32,48,61,36,62,23,67,69
172.72,"CDM,CM",2,64,54,76,59,72,66,67,73,81,62,76,65,60,68,70,68
152.4,"LW,RW,ST",4,60,62,59,77,40,53,69,86,85,67,69,50,42,70,50,23
154.94,CAM,3,67,58,67,69,63,63,68,79,78,69,81,65,31,68,40,30
162.56,"RW,RM",3,66,60,67,67,62,66,69,75,73,66,66,68,40,69,38,55
182.88,"CDM,CM",2,61,65,68,60,55,72,67,64,66,69,69,67,70,59,65,66
154.94,"ST,RM",3,51,66,61,71,64,47,68,78,75,80,49,71,35,59,23,22
190.5,CB,2,19,26,52,38,56,51,56,43,60,60,70,48,69,37,70,68
172.72,"CDM,CM",3,37,51,66,62,36,61,68,78,85,60,80,62,68,55,60,70
175.26,"CAM,LM",3,59,53,68,76,52,62,73,72,85,57,67,55,47,63,47,57
182.88,CB,2,28,19,51,31,25,47,48,58,52,45,73,23,72,29,67,73
172.72,"LM,CM",3,66,60,67,68,59,60,67,79,79,67,80,64,28,59,55,57
193.04,"CB,CDM",2,33,34,46,41,33,45,39,54,52,66,63,43,66,34,67,71
193.04,CB,2,43,32,64,40,49,50,51,51,58,52,59,37,58,45,69,70
187.96,CB,2,36,26,65,36,26,42,59,64,56,35,64,21,67,32,67,68
182.88,CB,2,36,29,69,58,22,63,50,65,53,44,66,29,72,27,70,65
185.42,GK,1,21,18,32,17,25,23,21,23,50,21,44,14,25,43,12,15
175.26,"CM,CDM,RB",3,59,65,69,73,54,66,69,78,77,66,82,60,63,60,62,68
152.4,"CB,CM,CDM",2,56,59,65,58,45,66,64,60,69,65,85,59,61,66,60,64
154.94,"LM,LW,RW",3,71,58,63,66,35,52,66,81,78,59,76,46,31,64,32,27
170.18,"LM,RM",3,71,62,67,67,62,70,64,83,80,62,57,56,17,63,51,32
175.26,"RM,RW",3,60,66,64,77,49,57,72,76,81,64,58,57,29,64,33,17
152.4,ST,3,30,77,47,76,42,30,73,72,68,75,52,68,17,42,19,15
187.96,ST,3,37,67,59,71,40,50,64,76,66,71,53,64,18,61,20,19
185.42,"RB,RM",3,67,46,65,70,63,55,66,80,57,67,77,63,57,40,60,70
175.26,LM,3,63,54,65,72,43,57,68,94,85,65,64,60,40,54,32,52
193.04,CB,2,48,35,56,46,45,47,52,46,39,53,64,38,64,41,67,70
185.42,ST,3,57,69,62,67,39,41,64,66,66,71,72,66,35,55,32,40
193.04,GK,1,14,16,19,17,18,28,31,47,53,28,25,19,23,50,11,15
154.94,"CM,CDM",3,65,58,72,63,62,67,72,55,61,62,64,66,64,67,62,66
167.64,RM,3,56,53,65,76,42,60,69,85,88,55,65,58,41,58,31,30
175.26,"LM,RM",3,64,58,65,67,52,62,65,84,71,62,77,59,31,65,49,40
185.42,GK,1,15,13,31,15,13,22,11,49,40,22,40,20,20,36,13,13
182.88,"ST,LW",2,55,66,61,65,49,52,61,72,76,72,61,64,24,58,19,34
190.5,GK,1,11,9,13,10,13,22,15,32,48,20,33,13,23,40,9,17
182.88,CB,2,47,38,49,44,26,51,48,56,57,32,77,24,72,34,69,64
154.94,RB,2,75,54,64,59,56,61,60,80,77,53,71,58,66,63,68,69
154.94,"RM,LM",3,66,57,59,68,48,57,66,88,88,79,76,58,54,62,49,52
175.26,"CM,CDM",3,58,59,73,68,43,71,71,70,69,55,69,58,64,64,62,57
187.96,"CAM,ST",3,50,69,64,64,69,58,69,62,66,70,67,68,49,69,38,39
187.96,LB,2,71,31,61,61,32,45,58,76,63,43,80,35,63,44,64,64
154.94,CDM,3,65,40,68,65,69,66,69,73,75,74,81,65,64,66,58,65
152.4,"CM,RM",3,68,52,68,70,71,67,68,72,71,73,73,72,67,66,64,66
182.88,"CM,CDM",2,59,52,65,58,67,63,66,54,75,70,83,65,73,70,62,59
182.88,"RB,LB,CB",3,69,57,67,64,54,65,66,60,60,71,62,61,69,59,68,71
187.96,"LM,ST",3,64,66,64,69,68,63,70,77,59,72,71,68,23,62,26,25
152.4,"LB,LM",2,72,45,67,67,51,70,61,71,77,62,81,51,66,58,67,63
185.42,"CDM,CM",2,64,39,66,60,63,65,66,55,63,64,76,50,68,64,65,66
172.72,"CAM,CF",4,64,60,67,76,62,59,74,76,76,67,61,65,26,63,23,29
172.72,"CAM,RM",3,69,63,70,66,77,68,70,67,76,73,70,67,34,73,57,57
170.18,"RM,LM,ST",3,65,61,64,67,73,57,67,86,90,74,70,66,23,58,37,36
185.42,"CB,RB",2,58,33,48,26,34,31,50,60,73,34,65,40,68,52,68,70
187.96,GK,1,12,19,23,14,19,22,20,45,33,18,41,14,22,32,16,14
190.5,GK,1,14,17,24,25,14,17,26,49,37,20,42,11,17,38,13,12
170.18,"CM,CDM",3,56,60,73,66,39,69,74,66,81,73,59,67,54,67,60,62
185.42,"CM,CDM",3,43,61,71,68,64,68,70,59,65,52,71,62,70,67,55,70
172.72,"RB,LB",3,64,27,65,64,41,58,70,79,76,66,77,61,64,50,63,65
190.5,"CB,LB",2,69,39,65,58,60,59,63,64,53,73,70,54,62,59,67,67
154.94,CM,3,50,69,67,65,45,65,67,67,67,70,75,72,65,65,61,65
154.94,"CM,CDM",3,60,63,67,67,68,66,68,55,73,70,72,69,70,72,64,65
152.4,"LM,LB,LW",3,66,68,68,71,35,50,70,78,76,60,72,40,41,59,45,34
182.88,CB,2,22,18,57,31,23,34,56,73,70,35,68,19,67,36,63,70
187.96,GK,1,12,17,32,18,12,35,21,59,40,25,34,16,12,52,25,15
175.26,"ST,RM",3,72,68,70,65,54,63,72,50,68,75,34,73,51,67,58,51
154.94,"CDM,CM",2,72,54,73,60,71,75,72,42,53,83,51,73,66,61,63,69
187.96,"ST,LW",3,42,66,59,66,39,29,65,71,68,68,73,62,22,43,27,22
185.42,"CM,CAM,CDM",3,69,54,72,71,59,69,75,53,60,74,55,72,50,68,52,49
182.88,"LB,LM,CDM",3,73,52,67,63,58,60,68,74,69,56,78,49,68,60,65,65
154.94,"ST,LM",3,47,72,58,67,41,46,65,69,65,70,62,69,19,53,14,18
154.94,"RW,LW,LM",3,69,66,69,72,52,68,70,71,77,64,67,54,58,66,36,52
152.4,CDM,3,57,53,73,63,55,70,65,65,60,75,73,67,67,61,57,70
185.42,CB,2,40,24,63,39,46,62,60,58,59,58,64,26,66,46,66,67
152.4,"RB,CDM,RWB",2,70,49,65,63,46,65,62,74,75,57,67,56,64,66,70,67
175.26,"CM,CDM",2,54,60,71,56,59,61,67,72,74,70,90,60,56,70,68,65
154.94,"CB,LB,RB",2,65,29,65,59,59,61,61,65,66,70,73,61,65,63,66,66
154.94,RB,2,68,35,65,62,42,58,63,67,73,59,66,42,66,51,68,71
193.04,"CB,LB",2,25,37,48,40,27,54,51,38,30,31,70,29,67,27,66,66
167.64,"CAM,CM",3,60,55,74,71,69,69,74,67,77,62,69,61,35,64,54,42
190.5,CB,2,34,28,43,40,29,38,43,36,33,56,49,22,65,29,70,72
185.42,"CM,CDM,CAM",3,46,62,69,64,60,68,67,68,72,66,81,70,68,66,62,68
154.94,"LW,ST",3,58,66,65,72,55,59,70,76,79,68,69,64,37,63,33,33
172.72,"ST,RM,LM",3,62,65,62,63,26,53,67,80,85,71,82,70,60,59,30,13
187.96,GK,1,21,13,22,13,18,22,20,47,40,24,33,15,17,31,12,22
175.26,"CDM,CM",2,67,42,74,62,60,72,70,43,63,69,58,60,66,65,61,66
175.26,"RB,CB,LB,RWB",2,66,46,63,52,47,57,60,70,64,55,84,48,73,45,53,67
185.42,GK,1,14,10,30,12,12,36,21,41,49,21,28,11,19,31,20,11
185.42,GK,1,18,14,37,16,9,36,33,38,46,34,26,18,15,43,16,10
170.18,"CAM,CM",3,64,63,69,65,69,66,68,72,73,69,57,67,40,71,63,57
193.04,"CB,LB",2,65,27,63,42,47,59,58,52,49,64,66,43,67,34,62,70
172.72,"CAM,CM,RW",3,47,66,69,71,44,58,75,58,60,59,42,65,31,75,27,37
172.72,"LW,ST,RW",3,63,72,63,69,26,52,68,83,80,63,81,57,34,55,25,16
170.18,"CAM,LM",3,57,60,62,74,74,51,69,80,75,53,66,68,40,68,55,37
175.26,"RM,LM",3,65,66,63,70,43,61,69,74,82,70,71,67,53,63,44,56
152.4,"RM,ST",2,64,67,63,71,68,58,62,76,76,71,71,65,35,63,33,29
154.94,CB,3,53,32,71,66,44,59,70,71,73,38,61,35,72,40,65,68
182.88,"CDM,CM",2,53,51,64,61,60,61,65,65,63,59,83,50,67,55,66,64
175.26,LB,3,68,49,66,63,58,62,66,80,75,57,90,56,64,54,61,58
187.96,LB,3,73,42,64,64,48,61,65,68,58,53,73,44,64,55,66,68
182.88,"LM,CAM",3,72,58,65,71,58,64,66,73,70,60,68,62,49,74,52,53
182.88,LB,3,61,35,66,67,28,54,65,75,73,33,84,30,60,41,72,66
182.88,"LB,CB,LWB",3,67,38,61,64,41,48,67,62,62,55,65,39,67,41,69,68
154.94,"CB,LB",2,48,33,55,63,39,31,57,71,70,32,74,36,64,53,66,66
182.88,"ST,LM",3,36,71,50,68,38,34,69,71,80,66,57,58,16,57,18,17
172.72,"LWB,LB,RB",2,65,50,66,60,31,55,62,67,77,56,76,49,67,48,62,72
172.72,RB,3,69,52,64,65,45,53,68,70,63,54,74,50,63,57,59,70
187.96,ST,2,31,70,48,61,31,39,69,61,64,72,69,58,27,53,39,23
182.88,"LM,LW,RM",3,65,62,62,70,48,62,67,78,76,63,74,60,37,51,27,21
185.42,"CB,LB",2,57,20,65,50,58,60,60,47,50,67,69,58,70,58,74,65
187.96,"CB,CDM",2,28,30,65,58,26,64,62,70,64,47,71,25,68,50,64,66
190.5,CB,2,37,28,59,48,36,64,58,47,44,53,64,32,69,42,61,69
185.42,CB,2,20,35,53,43,28,45,50,40,33,51,64,33,73,47,65,66
193.04,GK,1,13,12,13,13,14,14,14,41,38,15,37,15,22,22,16,15
185.42,"CDM,CM",2,51,46,65,61,48,68,67,57,60,60,84,51,64,46,67,71
185.42,"CB,CDM",2,63,31,66,62,59,58,58,53,61,75,73,56,65,45,63,67
154.94,"CDM,CB,CM",2,68,28,62,57,42,60,63,58,62,45,73,30,70,51,75,72
185.42,"RM,LM,CF",3,47,68,67,67,47,64,68,69,69,75,66,60,41,73,27,23
152.4,"RWB,RB",3,71,58,65,64,36,59,65,69,74,58,76,56,56,57,68,69
152.4,"CDM,CM",2,51,28,70,58,37,65,68,64,63,68,75,60,67,66,68,65
182.88,"RB,RM,CB",2,62,51,67,52,36,59,59,73,70,66,82,48,54,42,72,70
154.94,"CDM,CM",2,59,57,62,54,60,60,62,58,67,57,79,55,70,59,62,70
167.64,"LM,LB,RB",3,63,49,57,70,54,52,69,89,88,68,78,61,57,58,58,61
172.72,"RB,LB",3,68,36,59,64,30,64,65,75,74,27,73,43,66,51,67,68
172.72,"LW,LM,ST",3,61,59,58,73,52,44,71,91,79,77,70,70,22,46,32,26
154.94,ST,3,38,74,55,64,34,34,65,67,68,69,63,51,17,51,28,17
154.94,"RB,CB",2,63,19,65,57,28,57,62,69,63,39,82,24,65,47,66,72
154.94,"RM,LM,RB",3,60,54,68,75,48,54,72,78,79,65,69,59,54,59,55,52
154.94,"RM,CM,LM",3,64,54,68,65,62,64,66,76,93,68,75,60,49,63,50,47
175.26,"CDM,CM",2,65,37,68,57,68,66,61,61,59,63,76,61,72,54,68,63
152.4,CDM,2,40,37,66,53,37,65,63,65,67,65,73,48,72,49,67,68
190.5,"ST,RM",2,59,72,65,66,39,36,61,69,55,75,71,71,13,63,35,19
154.94,CB,2,32,29,52,40,28,33,45,57,57,56,71,43,70,33,69,74
182.88,RB,3,71,30,65,63,36,57,68,76,64,59,61,38,68,62,61,67
152.4,CDM,2,57,55,68,41,45,67,67,66,64,62,74,54,68,61,65,66
154.94,"RB,RM",3,67,56,62,66,67,56,64,86,74,79,71,64,63,59,62,64
182.88,LB,2,68,43,59,62,59,25,66,75,58,69,69,68,63,39,61,70
152.4,"CDM,CM",2,65,60,71,59,66,71,65,61,73,69,77,69,68,65,61,62
154.94,"CM,RB,RM",3,69,54,69,64,62,65,67,67,71,68,90,67,67,62,62,62
167.64,"RB,RM",2,69,31,67,48,35,59,59,76,72,42,72,47,71,47,62,71
190.5,"CDM,CM",2,66,66,65,63,52,62,67,55,57,70,77,60,65,59,68,70
182.88,"CB,LB",2,57,36,62,48,66,50,56,68,59,71,72,64,65,33,68,66
152.4,"LM,RM",3,67,52,64,68,52,65,63,86,79,63,37,60,31,67,25,13
152.4,"ST,RW,LW",3,50,67,64,69,54,51,69,88,86,68,65,63,22,50,39,18
152.4,"RM,RW",3,66,61,64,69,65,61,67,80,71,45,72,59,58,64,26,55
152.4,"CM,CAM",3,62,57,70,71,58,73,70,70,68,58,76,61,61,68,59,57
185.42,CAM,3,54,59,68,68,43,67,72,76,71,54,70,49,40,69,40,44
152.4,"RM,LM,ST",4,70,65,64,69,69,62,70,75,70,72,64,74,43,65,42,48
154.94,LB,3,57,46,72,73,39,66,67,59,70,55,65,42,77,56,55,74
185.42,GK,1,11,10,33,11,13,17,24,42,40,22,26,15,20,19,11,14
152.4,"CAM,LM",3,62,60,72,73,57,67,74,69,75,63,65,62,30,69,32,28
167.64,"CM,CDM",2,70,61,72,60,70,71,73,70,85,66,65,70,54,67,57,61
172.72,"LM,RM,CAM",3,66,62,63,70,72,53,66,77,77,60,79,66,31,66,28,23
175.26,"CDM,CM",3,44,52,66,68,47,67,66,65,61,62,80,59,72,55,63,70
154.94,"LW,RW",3,63,69,65,73,47,43,75,76,77,65,61,62,20,37,29,18
172.72,ST,3,60,65,61,66,43,51,66,74,83,75,61,61,34,59,31,20
167.64,"RM,LM",3,62,62,62,66,62,58,64,87,86,61,78,66,28,58,24,25
170.18,"CDM,CM",2,46,45,71,62,48,62,64,65,59,48,76,38,70,57,62,65
182.88,"CM,CDM",3,59,54,72,68,70,67,71,64,64,74,66,70,54,67,60,55
185.42,CB,2,49,45,65,54,60,62,58,36,59,63,71,60,65,42,59,68
154.94,"RB,CB",2,75,31,58,49,31,59,59,69,68,58,76,54,65,43,66,69
182.88,ST,3,55,69,62,64,45,58,66,67,70,65,81,62,54,63,40,47
154.94,"RB,RWB,LWB,LB",3,65,58,63,68,28,58,67,79,75,74,71,64,63,60,61,69
193.04,CB,2,54,27,42,37,31,44,44,79,61,73,80,30,67,37,62,67
175.26,"CAM,RW",3,64,63,63,70,59,54,70,83,80,62,89,65,18,63,30,15
182.88,LB,3,69,32,67,65,39,59,67,65,58,39,73,38,67,49,68,69
182.88,CB,2,31,22,56,39,25,48,55,54,47,35,67,23,70,44,69,67
152.4,"CAM,LW,CM",4,65,60,66,72,68,62,73,68,74,68,41,59,49,66,41,50
175.26,CDM,2,65,51,71,60,65,69,64,64,54,66,73,59,66,54,65,65
152.4,CM,3,59,48,74,64,48,72,74,61,67,64,55,63,47,68,62,62
154.94,CM,3,60,56,70,67,46,68,68,68,72,58,79,58,67,66,69,66
152.4,"LWB,LM,CB,RWB",2,63,36,54,57,40,48,61,90,70,54,80,26,62,53,67,73
152.4,"CAM,RM",3,55,62,62,73,75,58,70,67,50,60,74,74,23,72,23,27
187.96,"CM,CAM,CDM",3,49,60,68,70,63,63,71,68,66,72,74,67,64,67,62,64
185.42,"LB,LWB",3,63,63,70,68,67,62,67,79,63,52,67,48,67,72,68,68
172.72,"CDM,CM,CB",2,62,41,69,60,70,68,67,42,69,59,68,49,66,70,59,64
172.72,"RB,LB",3,65,38,64,65,46,60,67,86,69,36,88,34,63,40,70,67
187.96,CB,2,28,17,57,46,26,32,52,69,45,32,82,21,59,30,69,70
175.26,"CM,CDM",3,63,61,69,67,55,61,71,71,74,67,68,57,61,68,55,61
175.26,"CM,CDM,CAM",3,69,58,72,65,72,73,68,54,70,75,58,69,60,72,62,63
187.96,GK,1,9,10,29,12,19,22,32,38,31,29,19,7,11,34,9,17
182.88,RB,3,67,59,65,65,46,59,68,78,71,68,80,58,63,72,64,67
152.4,"RB,RW",3,67,56,64,66,72,52,64,82,83,65,90,55,58,59,62,64
187.96,GK,1,12,19,24,14,18,28,21,50,65,24,38,19,22,43,13,19
185.42,GK,1,10,9,31,12,13,21,22,43,39,21,28,10,18,14,12,14
182.88,"CDM,CAM,CM",3,62,64,67,62,64,62,65,57,77,69,87,66,65,70,61,65
185.42,ST,3,56,64,60,69,60,40,64,67,81,75,66,61,24,55,15,38
187.96,CDM,2,46,30,71,50,35,69,65,76,74,47,68,34,66,58,65,65
152.4,"CAM,CF",3,60,67,73,68,32,59,68,72,75,56,62,55,38,67,36,43
193.04,CB,2,37,30,47,41,37,48,42,52,55,45,64,26,62,37,70,74
172.72,"LM,RM",4,62,48,64,75,64,57,71,79,90,42,84,46,32,63,27,28
172.72,"RB,RWB,RM",3,61,42,60,67,45,46,65,86,83,51,80,45,68,53,62,64
193.04,"CB,CDM",2,34,25,54,44,21,38,57,77,56,40,75,34,67,42,66,67
185.42,"CM,CDM",3,61,59,70,70,51,63,71,67,64,75,74,64,54,70,50,62
182.88,"LM,CM,RM,ST",3,62,60,70,69,62,66,69,69,66,71,71,67,52,67,58,54
190.5,CB,2,27,16,48,28,22,23,42,47,40,37,59,18,63,34,66,71
182.88,"RB,LB,RM",3,68,38,68,65,43,60,65,68,70,59,83,40,60,56,60,65
154.94,"RB,RWB",3,75,55,72,68,77,65,71,73,65,74,81,67,57,63,74,58
154.94,"LW,RW",4,65,63,60,69,64,50,70,80,80,60,67,58,43,62,42,32
172.72,LB,2,63,25,64,61,38,41,66,87,85,70,83,57,64,56,65,64
152.4,CM,2,60,37,70,58,43,71,68,69,69,71,92,57,68,58,54,59
154.94,"CM,CDM",2,53,52,70,65,48,64,72,51,65,64,74,62,64,64,66,64
172.72,"RM,RW",2,64,64,65,67,50,58,69,91,89,65,85,59,23,51,38,23
152.4,"RM,CAM",3,69,63,69,69,70,66,70,62,72,68,72,65,35,70,39,47
152.4,"CM,CDM",3,62,59,74,66,47,72,66,73,71,72,68,51,56,66,58,59
165.1,LM,3,69,64,67,73,48,55,69,87,84,64,57,56,26,55,30,21
185.42,CB,2,43,40,51,45,32,48,53,59,39,57,68,38,68,50,70,66
175.26,"ST,CF,LM,RW",3,55,70,65,68,38,55,64,71,65,69,70,62,24,56,31,30
182.88,"CB,LB,LM",3,66,57,63,69,40,61,72,73,74,61,84,61,60,59,68,64
172.72,ST,3,59,72,69,69,58,48,74,74,80,63,59,64,23,66,19,23
152.4,"CB,LB",2,67,33,64,57,29,62,58,67,54,29,68,25,63,46,68,73
182.88,GK,1,17,12,27,13,15,19,18,50,54,15,38,16,22,31,21,20
175.26,"CM,CDM",3,58,60,77,72,45,66,71,79,79,58,69,52,68,63,69,55
182.88,"ST,RW",3,59,69,60,70,36,47,68,84,61,72,73,62,33,55,22,34
182.88,"CB,LB,LM",3,60,45,65,66,39,64,65,77,70,56,72,47,64,61,69,71
154.94,"RM,LM,RB",3,69,65,68,65,57,65,68,70,73,71,71,59,49,56,55,53
167.64,RM,3,73,64,72,65,72,71,68,47,73,59,70,59,42,65,53,31
198.12,ST,3,47,69,68,68,39,52,70,35,45,68,74,62,29,65,40,44
182.88,CM,3,60,45,69,64,56,71,69,62,70,68,63,70,63,65,65,66
185.42,"ST,RM",3,62,69,58,72,31,51,66,88,75,67,72,53,36,62,34,50
175.26,"CAM,RM",3,61,62,63,74,57,56,71,76,77,65,31,57,32,68,35,23
190.5,GK,1,15,20,17,19,15,16,20,40,46,24,35,14,18,20,10,19
170.18,"CAM,LM,ST",3,64,65,66,67,70,57,70,78,91,65,52,63,41,64,34,36
182.88,GK,1,15,15,18,11,12,30,14,32,48,25,42,19,27,55,12,11
152.4,"CM,CDM",3,60,55,75,68,49,72,68,69,71,56,60,52,68,71,60,48
152.4,"CB,LB",2,52,28,49,24,45,45,48,41,60,43,55,22,77,43,82,67
182.88,RB,3,69,53,69,68,44,64,69,75,71,63,86,49,59,55,50,67
195.58,GK,1,25,13,51,27,17,45,24,44,39,17,36,18,27,42,23,25
190.5,"CB,CDM",2,31,34,60,30,40,56,53,39,32,61,73,25,66,31,65,68
185.42,"CDM,CM",2,59,55,66,60,62,64,66,53,61,66,68,56,69,58,70,69
167.64,"CM,CAM",3,57,58,75,71,50,65,73,72,86,55,68,56,40,68,47,51
152.4,"LB,LWB",3,73,52,68,68,66,62,64,77,68,66,71,64,65,68,66,67
190.5,GK,1,18,17,19,11,20,17,17,33,31,20,28,18,20,15,12,15
190.5,ST,2,60,70,59,61,53,55,64,36,46,76,52,66,43,58,24,24
187.96,LB,3,66,39,64,65,42,55,66,77,61,49,81,43,67,58,62,64
172.72,CDM,3,62,48,72,67,53,68,72,76,83,61,79,55,66,67,62,65
190.5,ST,2,22,69,55,61,41,29,66,80,50,69,62,51,14,37,23,20
152.4,LM,3,76,41,67,67,67,66,68,74,70,58,78,46,60,56,61,58
172.72,RM,3,60,59,67,72,58,65,70,80,59,64,65,57,31,65,60,54
185.42,"CM,CAM",3,63,63,70,66,62,68,65,60,69,65,73,66,66,70,64,62
172.72,"CDM,CM",2,50,54,71,57,40,70,63,42,55,64,75,53,63,60,66,65
152.4,"CDM,CM",3,67,67,71,64,55,68,69,61,64,63,75,68,68,69,57,64
152.4,"CDM,CM",3,55,49,74,68,41,67,72,70,79,55,67,46,63,59,66,67
182.88,"RM,RW",3,66,46,68,70,42,65,69,67,76,64,73,65,32,68,27,18
187.96,ST,2,35,69,55,57,33,53,67,57,62,71,57,61,24,52,23,26
185.42,ST,3,45,69,57,64,47,42,64,72,74,66,80,55,38,63,50,38
187.96,"CB,CDM",2,52,57,70,62,50,68,65,49,59,73,55,64,73,65,73,64
182.88,LB,2,63,41,59,60,37,55,58,80,78,67,83,61,64,41,63,65
